/* DATA DESCRIPTION:
Citation:	GTN-P (2015): Global Terrestrial Network for Permafrost metadata for permafrost boreholes (TSP). doi:10.1594/PANGAEA.842820, 
	In Supplement to: Biskaborn, Boris Kolumban; Lanckman, Jean-Pierre; Lantuit, Hugues; Elger, Kirsten; Streletskiy, Dmitry A; Cable, William L; Romanovsky, Vladimir E (2015): The new database of the Global Terrestrial Network for Permafrost (GTN-P). Earth System Science Data, 7(2), 245-259, doi:10.5194/essd-7-245-2015
Project(s):	Changing Permafrost in the Arctic and its Global Effects in the 21st Century (PAGE21) (URI: http://www.page21.eu)
	Global Terrestrial Network for Permafrost (GTN-P) (URI: http://gtnp.arcticportal.org)
Coverage:	MEDIAN LATITUDE: 53.120709 * MEDIAN LONGITUDE: -8.957127 * SOUTH-BOUND LATITUDE: -77.851600 * WEST-BOUND LONGITUDE: -170.498000 * NORTH-BOUND LATITUDE: 82.500000 * EAST-BOUND LONGITUDE: 171.944700
	MINIMUM ELEVATION: -20.0 m * MAXIMUM ELEVATION: 5069.0 m
Parameter(s):	Identification (ID) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: Borehole ID
	Name (Name) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: of borehole
	Permafrost Zone (Permafrost Zone) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348)
	Country (Country) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348)
	Latitude of event (Latitude)
	Longitude of event (Longitude)
	Borehole depth [m] (BHD) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348)
	Vegetation type (Vegetation type) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * METHOD: Visual description * COMMENT: raw
	Vegetation type (Vegetation type) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: standardized
	Slope [deg] (Slope) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: standardized
	Aspect [deg] (Aspect) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: standardized
	Slope [deg] (Slope) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * METHOD: Calculated with Digital Elevation Model (DEM)
	Aspect [deg] (Aspect) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * METHOD: Calculated with Digital Elevation Model (DEM)
	Comment (Comment) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: Possible source of heat distrurbance at site 1
	Comment (Comment) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: Possible source of heat distrurbance at site 2
	Accessibility (Accessibility) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: of site
	Completeness [%] (Completeness) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: of filled in metadata fields
	Principle investigator (PI) * PI: Biskaborn, Boris Kolumban (ORCID: 0000-0003-2378-0348) * COMMENT: Name and e-mail of the responsible person
License:	Creative Commons Attribution 3.0 Unported (CC-BY)
Size:	11360 data points
*/
ID	Name	Permafrost Zone	Country	Latitude	Longitude	BHD [m]	Vegetation type (Visual description)	Vegetation type (standardized)	Slope [deg] (standardized)	Aspect [deg] (standardized)	Slope [deg] (Calculated with Digital Eleva...)	Aspect [deg] (Calculated with Digital Eleva...)	Comment (Possible source of heat distr...)	Comment (Possible source of heat distr...)	Accessibility	Completeness [%]	PI
155	T4 upland	Discontinuous	Canada	68.6078	-133.5837	10.00		Shrub Tundra			4.6	201.0				35	Sharon Smith (ssmith@nrcan.gc.ca)
156	T5 upland	Continuous	Canada	68.9922	-133.7319	10.00		Shrub Tundra			0.2	264.6				35	Sharon Smith (ssmith@nrcan.gc.ca)
157	T6 upland	Continuous	Canada	69.2167	-134.1847	5.00		Shrub Tundra			0.0	-1.0				38	Steven Kokelj (kokeljsv@inac.gc.ca)
158	T7 upland	Continuous	Canada	69.7833	-134.5378	10.00		Shrub Tundra			0.0	-1.0				38	Steven Kokelj (kokeljsv@inac.gc.ca)
159	TAG04 SEDG	Continuous	Canada	69.6000	-134.9858	15.00		Other			0.0	-1.0				38	Steven Kokelj (kokeljsv@inac.gc.ca)
160	TAG04 SWIL	Continuous	Canada	69.6000	-134.9819	15.00		Other			0.0	-1.0				38	Steven Kokelj (kokeljsv@inac.gc.ca)
161	TAG04 TWIL	Continuous	Canada	69.6000	-134.9853	15.00		Other			0.0	-1.0				35	Steven Kokelj (kokeljsv@inac.gc.ca)
162	Taglu */C4	Discontinuous	Canada	69.3692	-134.9486	30.00	Low willow shrub	Shrub Tundra	0.0		0.0	-1.0	Channel bank		Helicopter or snowmobile. From Ice road	66	Mark Nixon (mnixon@gsc.nrcan.gc.ca)
163	Wood Bridge Lake	Continuous	Canada	67.9021	-132.1780	4.30		Forest Tundra			1.6	313.0				40	Sharon Smith (ssmith@nrcan.gc.ca)
164	YaYa Lake/90SI1	Discontinuous	Canada	69.1456	-134.7125	18.00		Shrub Tundra	0.0		0.2	103.0	no disturbance		Helicopter or snowmobile. Winter road	73	Mark Nixon (mnixon@gsc.nrcan.gc.ca)
165	Old Auroral Station	Continuous	Svalbard	78.2011	15.8259	10.00	Tundra	Tundra	0.0		1.3	24.8			Road	66	Hanne Hvidtfeldt Christiansen (hanne.christiansen@unis.no)
166	Old Auroral Station PYRN	Continuous	Svalbard	78.2015	15.8347	10.00	Tundra	Tundra	0.0		0.7	31.8			Road	71	Hanne Hvidtfeldt Christiansen (hanne.christiansen@unis.no)
167	Snow drift 1	Continuous	Svalbard	78.1875	15.9132	10.00	Tundra	Tundra	0.0		1.3	340.1			Road	69	Hanne Hvidtfeldt Christiansen (hanne.christiansen@unis.no)
168	Snow drift 2	Continuous	Svalbard	78.1875	15.9132	12.00	Tundra	Tundra	0.0		1.3	340.1			Road	69	Hanne Hvidtfeldt Christiansen (hanne.christiansen@unis.no)
169	Nadym 12_75	Discontinuous	Russia	65.3156	72.8733	10.00	Shrub Tundra	Shrub Tundra	0.0		0.4	248.0	anthropogenic/no disturbance?		Road	80	Natalia Moskalenko (nat-moskalenko@hotmail.com)
170	Nadym 14_72	Discontinuous	Russia	65.3153	72.8693	10.00	Shrub Tundra	Shrub Tundra	0.0		0.4	232.2	anthropogenic/no disturbance?		Road	83	Natalia Moskalenko (nat-moskalenko@hotmail.com)
171	Nadym 1_71	Discontinuous	Russia	65.3086	72.8239	9.00	Shrub Tundra	Shrub Tundra	0.0		0.4	263.1	anthropogenic: vegetation cover was removed in 1971		Road	83	Natalia Moskalenko (nat-moskalenko@hotmail.com)
172	Nadym 23_75	Discontinuous	Russia	65.3147	72.8606	10.00	Shrub Tundra	Shrub Tundra	0.0		0.3	319.6	anthropogenic/no disturbance?		Road	85	Natalia Moskalenko (nat-moskalenko@hotmail.com)
173	Nadym 23a_75	Discontinuous	Russia	65.3147	72.8612	10.00	Shrub Tundra	Shrub Tundra	0.0		0.2	294.7	anthropogenic/no disturbance?		Road	83	Natalia Moskalenko (nat-moskalenko@hotmail.com)
174	Nadym ND2	Discontinuous	Russia	65.3134	72.8872	1.50		Coniferous Forest			0.4	304.3				45	Natalia Moskalenko (nat-moskalenko@hotmail.com)
175	Nadym ND3	Discontinuous	Russia	65.3146	72.8629	1.50		Other			0.2	294.7				40	Natalia Moskalenko (nat-moskalenko@hotmail.com)
176	Nadym ND3_4	Discontinuous	Russia	65.3145	72.8618	1.20		Other			0.2	294.7				40	Natalia Moskalenko (nat-moskalenko@hotmail.com)
177	Nadym PiCla	Discontinuous	Russia	65.3055	72.8920	1.50		Forest Tundra			0.3	310.6				45	Natalia Moskalenko (nat-moskalenko@hotmail.com)
178	Nadym Pingo	Discontinuous	Russia	65.2985	72.8950	0.60		Forest Tundra			0.5	337.2				47	Natalia Moskalenko (nat-moskalenko@hotmail.com)
179	Nadym THA	Discontinuous	Russia	65.3166	72.8620	30.00		Forest Tundra			0.1	297.8				42	Natalia Moskalenko (nat-moskalenko@hotmail.com)
180	Vorkuta DS-3/VII-74	Discontinuous	Russia	67.3956	63.3723	22.90		Tundra			2.0	1.2				45	Naum G. Oberman (oberman@mireko.ru)
181	Vorkuta EK-67	Discontinuous	Russia	67.3833	63.3333	150.00		Tundra			1.3	132.5	River		helicopter, caterpillar drive, distance 30km from Vorkuta	76	Ivan Valentinovich Derevyanko (priemn@mireko.komi.ru)
182	Vorkuta K-887	Continuous	Russia	67.5486	64.1738	85.00		Tundra			0.3	340.3				42	Naum G. Oberman (oberman@mireko.ru)
183	Vorkuta R-53	Continuous	Russia	67.3318	62.3726	10.00		Shrub Tundra			0.9	110.3				42	Naum G. Oberman (oberman@mireko.ru)
184	Vorkuta R-57	Continuous	Russia	67.3249	62.3899	15.00		Tundra			0.0	-1.0				45	Naum G. Oberman (oberman@mireko.ru)
185	Vorkuta R-64	Continuous	Russia	67.3471	62.3770	10.00		Tundra			1.0	28.2				45	Naum G. Oberman (oberman@mireko.ru)
186	Vorkuta R-71	Continuous	Russia	67.3461	62.3372	15.00		Tundra			0.0	-1.0				45	Naum G. Oberman (oberman@mireko.ru)
187	Vorkuta R-9	Continuous	Russia	67.3409	62.3501	19.00		Tundra			0.5	64.4				38	Naum G. Oberman (oberman@mireko.ru)
188	Vorkuta R-92	Continuous	Russia	67.3216	62.3898	15.00		Tundra			0.0	-1.0				45	Naum G. Oberman (oberman@mireko.ru)
189	Vorkuta RU0040	Continuous	Russia	67.3379	62.3371	22.00		Shrub Tundra			0.0	44.8				40	Naum G. Oberman (oberman@mireko.ru)
190	Vorkuta RU0041	Continuous	Russia	67.3216	62.3898	15.00		Tundra			0.0	-1.0				40	Naum G. Oberman (oberman@mireko.ru)
191	Vorkuta SH-14	Sporadic	Russia	67.3703	64.8970	10.00		Forest Tundra			5.8	329.0				38	Naum G. Oberman (oberman@mireko.ru)
192	Vorkuta SH-15	Sporadic	Russia	67.3706	64.8905	32.00		Forest Tundra			5.3	327.3				45	Naum G. Oberman (oberman@mireko.ru)
193	Vorkuta SH-3	Sporadic	Russia	67.3882	64.8940	50.00		Shrub Tundra			5.1	357.8				45	Naum G. Oberman (oberman@mireko.ru)
194	Vorkuta UP-35	Sporadic	Russia	67.4048	64.4842	50.00		Shrub Tundra			3.6	99.2				45	Naum G. Oberman (oberman@mireko.ru)
195	Vorkuta VK-1615	Discontinuous	Russia	67.4667	63.3500	200.80		Tundra			3.4	227.2	River		helicopter, caterpillar drive, distance 30km from Vorkuta	73	Ivan Valentinovich Derevyanko (priemn@mireko.komi.ru)
196	Vorkuta VK-1618	Discontinuous	Russia	67.4456	63.4097	83.00		Tundra			0.8	111.5				42	Naum G. Oberman (oberman@mireko.ru)
197	Vorkuta Ya1	Continuous	Russia	67.5073	64.0037	22.00		Shrub Tundra			13.3	169.9				45	Naum G. Oberman (oberman@mireko.ru)
198	Vorkuta Ya3	Continuous	Russia	67.5075	64.0035	22.40		Shrub Tundra			13.3	169.9				42	Naum G. Oberman (oberman@mireko.ru)
199	Vorkuta ZS-115	Discontinuous	Russia	67.3898	63.3272	15.00		Tundra			1.2	266.6				45	Naum G. Oberman (oberman@mireko.ru)
200	Vorkuta ZS-117	Discontinuous	Russia	67.3922	63.3387	25.00		Tundra			1.1	319.4				45	Naum G. Oberman (oberman@mireko.ru)
201	Vorkuta ZS-12	Discontinuous	Russia	67.4107	63.3958	20.00		Other			0.8	152.3				45	Naum G. Oberman (oberman@mireko.ru)
202	Vorkuta ZS-124	Discontinuous	Russia	67.3973	63.3754	24.00		Tundra			0.3	222.6				45	Naum G. Oberman (oberman@mireko.ru)
203	Vorkuta ZS-16	Discontinuous	Russia	67.3897	63.4138	19.00		Other			0.8	19.0				45	Naum G. Oberman (oberman@mireko.ru)
204	Vorkuta ZS-169	Discontinuous	Russia	67.3964	63.3690	14.80		Shrub Tundra			1.7	1.3				42	Naum G. Oberman (oberman@mireko.ru)
205	Vorkuta ZS-227	Discontinuous	Russia	67.3922	63.4010	13.10		Tundra			0.8	297.3				45	Naum G. Oberman (oberman@mireko.ru)
206	Vorkuta ZS-247	Discontinuous	Russia	67.3985	63.3679	14.80		Shrub Tundra			1.5	40.5				45	Naum G. Oberman (oberman@mireko.ru)
207	Vorkuta ZS-25	Discontinuous	Russia	67.4001	63.5152	99.00		Tundra			0.6	185.2				45	Naum G. Oberman (oberman@mireko.ru)
208	Vorkuta ZS-34	Discontinuous	Russia	67.3967	63.3805	14.50		Tundra			1.1	221.3				42	Naum G. Oberman (oberman@mireko.ru)
209	Vorkuta ZS-83a	Discontinuous	Russia	67.3961	63.3645	28.00		Shrub Tundra			1.8	346.1				45	Naum G. Oberman (oberman@mireko.ru)
210	Vortuka R-55	Continuous	Russia	67.3293	62.3789	13.00		Tundra			1.5	265.0				45	Naum G. Oberman (oberman@mireko.ru)
211	Vortuka R-83	Continuous	Russia	67.3379	62.3371	20.00		Shrub Tundra			0.0	44.8				45	Naum G. Oberman (oberman@mireko.ru)
213	Chukochya River 14_79	Continuous	Russia	69.4834	156.9878	15.00		Tundra			5.8	170.4				47	David A. Gilichinsky (gilichin@issp.serpukhov.su)
214	Kytalyk 2_04	Continuous	Russia	72.0260	147.4423	8.00		Tundra	0.0		4.0	180.3			helicopter, boat	61	Alexander L. Kholodov (akholodov@gi.alaska.edu)
215	Omolon river mouth 2_07*	Continuous	Russia	68.7255	158.9074	25.00		Coniferous Forest			5.3	147.8				50	David A. Gilichinsky (gilichin@issp.serpukhov.su)
216	Duvanny Yar 2_08*	Continuous	Russia	68.6334	159.0788	25.00		Forest Tundra			4.7	214.4				47	David A. Gilichinsky (gilichin@issp.serpukhov.su)
217	Chara 38	Continuous	Russia	56.6669	118.3608	19.00	Upper limit of mountain taiga - larch tundra-forest with cedar elfin wood shrubs	Forest Tundra							Off-road vehicle	73	Dmitry Sergueev (sergeevdo@gmail.com)
218	Kytalik 4_06	Continuous	Russia	72.2423	147.0208	20.00		Tundra		315.0	1.9	175.7			helicopter, boat	64	Alexander L. Kholodov (akholodov@gi.alaska.edu)
219	Amboliha 4_07*	Continuous	Russia	68.6389	161.3920	24.00		Tundra			0.0	-1.0				47	David A. Gilichinsky (gilichin@issp.serpukhov.su)
220	Chara 41	Continuous	Russia	56.6741	118.3696	20.00	Upper part of mountain taiga - larch tundra-forest with cedar elfin wood shrubs	Forest Tundra							Off-road vehicle	69	Dmitry Sergueev (sergeevdo@gmail.com)
221	Kytalik 5_06*	Continuous	Russia	70.5603	147.4423	15.00		Tundra			13.7	78.3			boat	64	Alexander L. Kholodov (akholodov@gi.alaska.edu)
222	Ahmelo lake 5_07*	Continuous	Russia	68.8122	160.9884	15.00		Forest Tundra			0.4	197.5				47	David A. Gilichinsky (gilichin@issp.serpukhov.su)
223	Chara 6*	Continuous	Russia	56.6056	118.4263	20.00	Mountain tundra with cedar elfin wood shrubs	Tundra	15.0	67.5					Off-road vehicle	78	Dmitry Sergueev (sergeevdo@gmail.com)
224	Belenkiy-1	Discontinuous	Russia	56.7610	118.1896	1.30	Larch forest tundra	Forest Tundra					Forest fire more than 15 year old		Off-road vehicle	71	Dmitry Sergueev (sergeevdo@gmail.com)
225	Chara Most-1	Discontinuous	Russia	56.9055	118.2813	20.00	Larch Forest Tundra	Forest Tundra							Offroad vehicle	66	Dmitry Sergueev (sergeevdo@gmail.com)
226	Chara Peski-1	Discontinuous	Russia	56.8614	118.1732	15.30	No	No Vegetation	1.0	202.5					Offroad vehicle	73	Dmitry Sergueev (sergeevdo@gmail.com)
227	Ushelistiy-1	Continuous	Russia	56.5442	118.4807	0.45	Upper limit of mountain tundra - forest with cedar elfin wood shrubs	Tundra							Off-road vehicle	73	Dmitry Sergueev (sergeevdo@gmail.com)
228	Chara Zagryazkin-1	Continuous	Russia	56.6776	118.3604	19.00	Upper part of mountain taiga - larch tundra-forest with cedar elfin wood shrubs between bare kurums	Forest Tundra	11.0	225.0					Off-road vehicle	73	Dmitry Sergueev (sergeevdo@gmail.com)
229	Urengoy 05-00	Discontinuous	Russia	66.3000	76.9300	10.00		Forest Tundra	0.0		0.6	150.5			Car	52	Dmitry S. Drozdov (ds_drozdov@mail.ru)
230	Kursflaket 1 PYRN	Discontinuous	Sweden	68.3508	18.8733	8.00	Peat mire	Shrub Tundra			4.3	211.3	Stream	Gravel road	Road	78	Margareta Johansson (margareta.johansson@nateko.lu.se)
231	Cherskii R33*	Continuous	Russia	70.0830	159.9830	25.00		Tundra			0.0	-1.0				38	Dmitry Fedorov-Davydov (muss@orc.ru)
232	Storflaket 1 new	Discontinuous	Sweden	68.3481	18.9774	6.20		Shrub Tundra	0.0		1.8	206.9	Stream	Road	Road	71	Margareta Johansson (margareta.johansson@nateko.lu.se)
233	Storflaket 2	Discontinuous	Sweden	68.3472	18.9739	6.20	Peat mire	Shrub Tundra			1.1	251.8	Stream	Road	Road	85	Margareta Johansson (margareta.johansson@nateko.lu.se)
234	Storflaket 2 new	Discontinuous	Sweden	68.3473	18.9739	6.40		Shrub Tundra	0.0		1.1	251.8	Stream	Road	Road	76	Margareta Johansson (margareta.johansson@nateko.lu.se)
235	Storflaket 3	Discontinuous	Sweden	68.3467	18.9747	8.00	Peat mire	Shrub Tundra	0.0		1.1	251.8	Stream	Road	Road	88	Margareta Johansson (margareta.johansson@nateko.lu.se)
236	Storflaket 3 new	Discontinuous	Sweden	68.3469	18.9750	7.50	Peat mire	Shrub Tundra	0.0		1.1	251.8	Stream	Road	Road	80	Margareta Johansson (margareta.johansson@nateko.lu.se)
237	Tavvavuoma 10	Isolated Patches	Sweden	68.4624	20.9017	6.10	Shrub Tundra	Shrub Tundra	0.0		1.0	63.2	Lake		By foot and boat, or helicopter in the summer. By snowmobile in the winter.	69	Britta Sannel (britta.sannel@natgeo.su.se)
238	Tavvavuoma 11	Isolated Patches	Sweden	68.4636	20.9036	7.80	Bare peat	Shrub Tundra	0.0		0.9	73.0	Lake		By foot and boat, or helicopter in the summer. By snowmobile in the winter.	69	Peter Kuhry (peter.kuhry@natgeo.su.se)
239	Tavvavuoma 2	Isolated Patches	Sweden	68.4621	20.9021	2.00	Shrub Tundra	Shrub Tundra	0.0		1.0	63.2	Lake		By foot and boat, or helicopter in the summer. By snowmobile in the winter.	73	Britta Sannel (britta.sannel@natgeo.su.se)
240	Aupaluk HT289	Discontinuous	Canada	58.3000	-69.6000	20.00		Shrub Tundra			1.6	169.7				38	Michel Allard (michel.allard@cen.ulaval.ca)
241	Akulivak HT230	Continuous	Canada	60.8000	-78.2000	20.00		Tundra			0.0	-1.0				38	Michel Allard (michel.allard@cen.ulaval.ca)
242	George River	Discontinuous	Canada	58.7160	-65.9600	29.00		Shrub Tundra			1.6	112.0				33	Michel Allard (michel.allard@cen.ulaval.ca)
243	Manitounuk	Sporadic	Canada	55.6000	-77.2160	16.00		Shrub Tundra			0.4	138.9				33	Michel Allard (michel.allard@cen.ulaval.ca)
244	Petite Riviere PBA	Sporadic	Canada	55.8600	-76.1600	20.00		Tundra			1.0	99.7				35	Michel Allard (michel.allard@cen.ulaval.ca)
245	Povungnituk HT177	Continuous	Canada	60.0300	-77.2600	20.00		Tundra			0.0	-1.0				35	Michel Allard (michel.allard@cen.ulaval.ca)
246	Quaqtaq HT156	Continuous	Canada	61.0300	-69.6160	20.00		Tundra			1.1	268.8				40	Michel Allard (michel.allard@cen.ulaval.ca)
247	Salluit HT154	Continuous	Canada	62.2300	-75.6300	20.00		Tundra			0.0	-1.0				40	Michel Allard (michel.allard@cen.ulaval.ca)
248	Tasiujaq/HT157	Discontinuous	Canada	58.7000	-69.9300	20.00		Shrub Tundra			3.1	165.9				38	Michel Allard (michel.allard@cen.ulaval.ca)
249	Tas-304	Discontinuous	Canada	58.6687	-69.9523	11.00		Shrub Tundra			1.1	183.6				35	Michel Allard (michel.allard@cen.ulaval.ca)
250	Umiujaq/HT174	Sporadic	Canada	56.5000	-76.5300	20.00		Shrub Tundra			4.3	346.0				38	Michel Allard (michel.allard@cen.ulaval.ca)
251	Wakeham/HT159	Continuous	Canada	61.5160	-71.9300	20.00		Tundra			14.5	78.3				35	Michel Allard (michel.allard@cen.ulaval.ca)
252	Bylot Pp	Continuous	Canada	73.1561	-79.9500	11.00		Tundra			1.2	41.5				35	Michel Allard (michel.allard@cen.ulaval.ca)
253	Fort Simpson/FS deep	Discontinuous	Canada	61.8375	-121.3300	20.00	Boreal, spruce with hardwoods	Coniferous Forest	0.0		1.2	325.0	no disturbance		road	76	Mark Nixon (mnixon@gsc.nrcan.gc.ca)
254	Liard spruce 97TC4	Discontinuous	Canada	61.5450	-121.3916	10.00	Boreal, wetland shrub and sedge	Other	0.0		1.5	17.4	no disturbance		road	76	Mark Nixon (mnixon@gsc.nrcan.gc.ca)
255	Wrigley trans/97TC5	Discontinuous	Canada	61.9600	-121.8830	10.00	boreal, open spruce	Coniferous Forest	0.0		0.9	159.5	no disturbance		road	73	Mark Nixon (mnixon@gsc.nrcan.gc.ca)
256	Liard shrub 97TC3	Discontinuous	Canada	61.5450	-121.3916	10.00	Boreal, wetland shrub and sedge	Forest Tundra	0.0		1.5	17.4	Lake		road	78	Mark Nixon (mnixon@gsc.nrcan.gc.ca)
257	Pump Station 1 T4-84-1	Discontinuous	Canada	65.2897	-126.8861	13.60		Coniferous Forest	0.0		0.0	-1.0	anthropogenic, BH off ROW, 22.77 m west of pipeline		road	71	Margo Burgess (mburgess@nrcan.gc.ca)
258	Canyon Ck. 2A-HT-84-2A	Discontinuous	Canada	65.2330	-126.5225	128.00		Coniferous Forest	0.0		1.1	287.0	anthropogenic, BH off ROW, 25 m west of pipeline		winter road, helicopter	71	Margo Burgess (mburgess@nrcan.gc.ca)
259	Canyon Ck. 2A-T4-84-2A	Discontinuous	Canada	65.2330	-126.5225	13.00		Coniferous Forest	0.0		1.1	287.0	anthropogenic, BH off ROW, 25.64 m west of pipeline		winter road, helicopter	73	Margo Burgess (mburgess@nrcan.gc.ca)
260	Canyon Ck. N. Slope - T4-84-2B	Discontinuous	Canada	65.2320	-126.5206	21.00		Coniferous Forest		90.0	10.7	245.3	anthropogenic, BH off ROW, 23.25 m west of pipeline		winter road, helicopter	71	Margo Burgess (mburgess@nrcan.gc.ca)
261	Canyon Ck. S. Slope -T4-84-2C	Discontinuous	Canada	65.2308	-126.5136	21.00		Coniferous Forest		270.0	10.9	35.5	anthropogenic, BH off ROW, 17.69 m east of pipeline		winter road, helicopter	71	Margo Burgess (mburgess@nrcan.gc.ca)
262	Canyon Ck. MSC	Discontinuous	Canada	65.2342	-126.5200	13.20		Coniferous Forest	0.3	180.0	5.5	205.0	telephone line cleared right of way, in 1961	oil pipeline near surface at centre of same cleared right of way, in 1984.	Accessible by helicopter or offroad vehicle. In winter, it is sometimes accessible by winter road.	76	Barry Goodison
263	Great Bear R. B -T4-84-3B	Discontinuous	Canada	65.9120	-125.5792	20.00		Coniferous Forest		0.0	0.6	144.6	BH off ROW, 26.46 m west of pipeline		helicopter	69	Margo Burgess (mburgess@nrcan.gc.ca)
264	Table Mt. A HA-85-7A	Discontinuous	Canada	63.6119	-123.6419	93.00		Coniferous Forest	0.0		8.3	266.1	BH off ROW, 25 m west of pipeline?		helicopter	71	Margo Burgess (mburgess@nrcan.gc.ca)
265	Table Mt. A/T4/85-7A	Discontinuous	Canada	63.6119	-123.6419	20.00		Coniferous Forest	0.0		8.3	266.1	BH off ROW, 19.2 m east of pipeline		helicopter	71	Margo Burgess (mburgess@nrcan.gc.ca)
266	Table Mt. B/T4/85-7B	Discontinuous	Canada	63.6094	-123.6311	20.00		Coniferous Forest		0.0	5.5	33.7	BH off ROW, 20.88 m east of pipeline		helicopter	69	Margo Burgess (mburgess@nrcan.gc.ca)
267	Table Mt. B/T5/85-7B	Discontinuous	Canada	63.6094	-123.6311	20.00		Coniferous Forest		0.0	5.5	33.7	BH off ROW, 20 m west of pipeline?		helicopter	69	Margo Burgess (mburgess@nrcan.gc.ca)
268	Table Mt. C/T4/85-7C	Discontinuous	Canada	63.6066	-123.6297	20.00		Coniferous Forest	0.0		2.1	332.7	BH off ROW, 18.85 m east of pipeline		helicopter	69	Margo Burgess (mburgess@nrcan.gc.ca)
269	Table Mt. C/T5/85-7C	Discontinuous	Canada	63.6066	-123.6297	20.00		Coniferous Forest	0.0		2.1	332.7	BH off ROW, 20 m west of pipeline?		helicopter	71	Margo Burgess (mburgess@nrcan.gc.ca)
270	Manner\\\'s Ck. A-T4-85-8A	Sporadic	Canada	61.6050	-121.0925	20.00		Coniferous Forest	0.0		0.3	192.3	BH off ROW, 21.75 m east of pipeline		helicopter	66	Margo Burgess (mburgess@nrcan.gc.ca)
271	Mackenzie Hwy S-T4-85-10B	Sporadic	Canada	61.3542	-120.8647	10.50		Coniferous Forest	0.0		0.0	-1.0	BH off ROW, 17.2 m west of pipeline		helicopter (road?)	64	Margo Burgess (mburgess@nrcan.gc.ca)
272	Jean Marie Ck B-T4-85-12B	Sporadic	Canada	61.1914	-120.7058	16.00		Coniferous Forest	0.0		0.0	-1.0	BH off ROW, 16.81 m west of pipeline		helicopter	66	Margo Burgess (mburgess@nrcan.gc.ca)
273	Petitot River N. A-T4-84-5A	Sporadic	Canada	59.7583	-119.5164	21.00		Coniferous Forest			0.5	301.2	BH off ROW, 19.11 m west of pipeline		helicopter	61	Margo Burgess (mburgess@nrcan.gc.ca)
274	Petitot River N. B-T4-84-5B	Sporadic	Canada	59.7569	-119.5131	21.00		Coniferous Forest			0.7	300.1	BH off ROW, 20.57 m west of pipeline		helicopter	66	Margo Burgess (mburgess@nrcan.gc.ca)
275	Petitot River S-T4-84-6	Sporadic	Canada	59.4614	-119.2461	21.00		Coniferous Forest			0.9	207.7	BH off ROW, 19.47 m west of pipeline		helicopter	66	Margo Burgess (mburgess@nrcan.gc.ca)
276	Kee Scarp	Discontinuous	Canada	65.3017	-126.7188	128.00		Coniferous Forest			8.4	317.1			road	59	Margo Burgess (mburgess@nrcan.gc.ca)
277	Gibson Gap	Discontinuous	Canada	65.7660	-127.9166	100.00		Other			2.7	175.6	no disturbance		helicopter	54	Margo Burgess (mburgess@nrcan.gc.ca)
278	KP2 - offrow	Discontinuous	Canada	65.2983	-126.8458	4.00		Coniferous Forest			1.7	348.0	11 m off pipeline ROW		road	64	Margo Burgess (mburgess@nrcan.gc.ca)
279	KP5 - offrow	Discontinuous	Canada	65.2880	-126.7881	4.00		Coniferous Forest			2.6	321.3	38 m from pipeline ROW		road	59	Margo Burgess (mburgess@nrcan.gc.ca)
280	KP182 - offrow unburnt	Discontinuous	Canada	64.2794	-124.4669	2.00		Other			0.2	322.7	no disturbance		helicopter	50	Margo Burgess (mburgess@nrcan.gc.ca)
281	Pangnirtung	Continuous	Canada	64.1667	-68.1440	15.00		Tundra			2.8	339.5				38	Sharon Smith (ssmith@nrcan.gc.ca)
282	Baker Lake	Continuous	Canada	64.1600	-95.5000	3.00		Other	7.0	180.0	0.0	-1.0			road?	59	Margo Burgess (mburgess@nrcan.gc.ca)
283	Pump Station 3 85-9-T4	Sporadic	Canada	61.3972	-120.9042	20.00		Coniferous Forest	0.0		0.5	120.6	BH off ROW, 19.11m east of pipeline		helicopter (road?)	64	Margo Burgess (mburgess@nrcan.gc.ca)
284	Trail River 84-4A-T2 (off row)	Discontinuous	Canada	62.0700	-121.9872	20.00		Deciduous Forest			1.6	332.0	BH off ROW, 20.58 m west of pipeline		helicopter	61	Margo Burgess (mburgess@nrcan.gc.ca)
